ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern1,pattern2,pattern3,pattern4,pattern5
g2501.t1,1,1,1,0,0,0,1,1,1,1
g2502.t1,1,0,0,1,0,1,1,1,1,1
g2503.t1,1,1,1,0,0,0,1,1,1,1
g2504.t1,1,1,1,1,0,1,1,1,1,1
g2505.t1,1,1,1,1,0,0,1,1,1,1
g2506.t1,1,1,1,0,0,0,1,1,0,1
g2507.t1,1,1,1,1,0,1,1,1,0,1
g2508.t1,1,1,1,1,0,0,1,1,0,1
g2509.t1,1,1,1,1,0,0,1,1,1,1
g2510.t1,1,1,1,1,1,0,1,1,0,1
g2511.t1,1,1,1,1,1,0,1,1,0,1
g2512.t1,1,1,1,1,0,0,1,1,0,1
g2513.t1,1,1,1,1,0,0,1,1,0,1
g2514.t1,1,1,1,1,0,0,1,1,1,1
g2515.t1,1,1,1,1,0,0,1,1,1,1
g2516.t1,1,1,1,0,0,0,1,1,0,1
g2517.t1,1,1,1,0,0,0,1,1,1,1
g2518.t1,1,1,1,0,0,0,1,1,1,1
g2519.t1,0,0,0,1,0,0,1,1,1,1
g2520.t1,1,1,1,1,1,0,1,1,0,1
g2521.t1,1,1,1,1,0,0,1,1,0,1
g2522.t1,1,1,1,1,0,0,1,1,0,1
g2523.t1,1,1,1,1,0,0,1,1,0,1
g2524.t1,1,1,1,1,0,0,1,1,0,1
g2525.t1,1,1,0,1,0,1,1,1,1,1
g2526.t1,1,1,1,1,0,0,1,1,0,1
g2527.t1,1,1,1,1,0,0,1,1,1,1
g2528.t1,1,1,1,0,1,0,1,1,0,1
g2529.t1,1,1,1,1,0,0,1,1,1,1
g2530.t1,1,1,1,1,0,0,1,1,0,1
g2531.t1,0,0,0,1,0,0,1,1,1,1
g2532.t1,1,1,1,1,0,0,1,1,0,1
g2533.t1,1,1,1,1,0,0,1,1,1,1
g2534.t1,0,0,0,1,0,0,1,1,1,1
g2535.t1,1,1,1,1,0,0,1,1,0,1
g2536.t1,0,0,0,1,0,0,1,1,1,1
g2537.t1,1,1,1,0,0,1,1,1,1,1
g2538.t1,1,1,1,1,0,0,1,1,0,1
g2539.t1,1,1,1,1,0,0,1,1,0,1
g2540.t1,1,1,1,0,0,0,1,1,0,1
g2541.t1,1,1,1,0,0,1,1,1,1,1
g2542.t1,1,1,1,0,0,1,1,1,0,1
g2543.t1,1,1,1,1,0,1,1,1,0,1
g2544.t1,1,1,0,1,0,0,1,1,1,1
g2545.t1,1,1,1,1,1,0,1,1,0,1
g2546.t1,1,1,1,0,0,0,1,1,1,1
g2547.t1,1,0,0,0,0,1,0,1,0,1
g2548.t1,1,1,1,1,1,0,1,1,1,1
g2549.t1,1,1,1,0,0,0,1,1,0,1
g2550.t1,1,1,1,0,0,0,1,1,0,1
g2551.t1,1,1,1,1,0,0,1,1,1,1
g2552.t1,1,1,1,1,0,0,1,1,1,1
g2553.t1,1,1,1,1,0,0,1,1,1,1
g2554.t1,1,1,1,1,0,0,1,1,0,1
g2555.t1,1,1,1,0,0,0,1,1,1,1
g2556.t1,0,0,0,1,0,0,1,1,1,1
g2557.t1,1,1,1,0,0,1,1,1,0,1
g2558.t1,1,1,1,1,0,0,1,1,0,1
g2559.t1,1,1,1,1,0,0,1,1,0,1
g2560.t1,0,0,0,1,0,1,1,1,1,1
g2561.t1,1,1,1,1,0,0,1,1,1,1
g2562.t1,1,1,0,0,0,1,1,1,1,1
g2563.t1,1,1,1,1,0,0,1,1,1,1
g2564.t1,1,1,1,1,0,1,1,1,1,1
g2565.t1,1,1,1,1,0,0,1,1,0,1
g2566.t1,1,1,1,1,0,0,1,1,0,1
g2567.t1,1,1,1,1,0,0,1,1,0,1
g2568.t1,1,1,1,1,0,0,1,1,0,1
g2569.t1,1,1,0,1,0,1,1,1,1,1
g2570.t1,1,1,1,1,0,0,1,1,1,1
g2571.t1,0,0,0,1,0,1,1,1,1,1
g2572.t1,1,1,1,1,0,1,1,1,1,1
g2573.t1,1,1,1,1,0,0,1,1,0,1
g2574.t1,1,1,1,1,0,0,1,1,0,1
g2575.t1,1,1,1,0,0,1,1,1,1,1
g2576.t1,1,1,1,1,0,0,1,1,1,1
g2577.t1,1,1,1,1,0,0,1,1,0,1
g2578.t1,1,1,1,1,0,0,1,1,1,1
g2579.t1,0,0,0,1,0,0,1,1,1,1
g2580.t1,1,1,1,1,0,0,1,1,0,1
g2581.t1,1,1,1,0,0,0,1,1,0,1
g2582.t1,0,0,0,1,0,1,1,1,1,1
g2583.t1,1,1,1,0,0,1,1,1,0,1
g2584.t1,1,1,1,1,0,0,1,1,1,1
g2585.t1,1,1,1,1,0,0,1,1,0,1
g2586.t1,1,1,1,1,0,0,1,1,0,1
g2587.t1,1,1,1,0,0,0,1,1,1,1
g2588.t1,1,1,1,1,0,0,1,1,0,1
g2589.t1,1,1,1,1,1,0,1,1,0,1
g2590.t1,1,1,1,1,0,0,1,1,0,1
g2591.t1,1,1,1,1,0,0,1,1,0,1
g2592.t1,1,1,1,1,0,0,1,1,0,1
g2593.t1,1,1,1,1,0,0,1,1,1,1
g2594.t1,1,1,1,1,0,0,1,1,0,1
g2595.t1,1,1,1,1,0,0,1,1,0,1
g2596.t1,1,1,1,1,0,0,1,1,0,1
g2597.t1,1,1,1,1,0,0,1,1,0,1
g2598.t1,1,1,1,1,1,0,1,1,0,1
g2599.t1,1,1,1,1,0,0,1,1,0,1
g2600.t1,0,0,0,1,0,1,1,1,1,1
g2601.t1,0,0,0,0,0,1,1,1,0,1
g2602.t1,1,1,1,0,0,0,1,1,0,1
g2603.t1,1,1,1,1,0,0,1,1,0,1
g2604.t1,1,1,1,1,0,0,1,1,0,1
g2605.t1,1,1,1,0,1,0,1,1,0,1
g2606.t1,1,1,1,1,0,0,1,1,0,1
g2607.t1,1,1,1,1,1,0,1,1,0,1
g2608.t1,1,1,1,0,0,0,1,1,1,1
g2609.t1,1,1,1,1,0,0,1,1,1,1
g2610.t1,1,1,1,1,0,0,1,0,0,1
g2611.t1,1,1,1,0,0,0,1,1,0,1
g2612.t1,1,1,1,1,0,1,1,1,0,1
g2613.t1,0,0,0,0,1,1,1,1,0,1
g2614.t1,1,1,1,1,0,0,1,1,0,1
g2615.t1,0,0,0,1,0,0,1,1,1,1
g2616.t1,1,1,1,0,0,0,1,1,0,1
g2617.t1,1,1,1,0,0,1,1,1,0,1
g2618.t1,1,1,1,1,0,0,1,1,0,1
g2619.t1,1,1,1,1,0,0,1,1,0,1
g2620.t1,0,0,0,0,1,1,1,1,1,1
g2621.t1,1,1,0,1,0,0,1,1,1,1
g2622.t1,1,1,1,1,0,1,1,1,0,1
g2623.t1,1,1,1,1,0,0,1,1,1,1
g2624.t1,1,1,1,0,0,0,1,1,1,1
g2625.t1,1,1,1,1,0,1,1,1,0,1
g2626.t1,1,1,1,1,0,0,1,0,0,1
g2627.t1,1,1,1,1,0,0,1,1,0,1
g2628.t1,1,1,1,0,0,0,1,1,0,1
g2629.t1,1,1,1,1,0,1,1,1,0,1
g2630.t1,1,1,1,1,0,1,1,1,1,1
g2631.t1,1,1,1,1,1,0,1,1,0,1
g2632.t1,1,1,1,1,0,0,1,1,0,1
g2633.t1,1,1,1,1,0,0,1,1,0,1
g2634.t1,0,0,0,0,0,1,1,1,0,1
g2635.t1,1,1,1,0,0,0,1,1,0,1
g2636.t1,1,1,1,0,0,0,1,1,0,1
g2637.t1,1,1,1,1,0,0,1,1,0,1
g2638.t1,1,1,1,0,1,0,1,1,1,1
g2639.t1,1,1,1,1,0,0,1,1,1,1
g2640.t1,0,0,0,1,0,1,1,1,1,1
g2641.t1,1,1,1,0,0,0,1,1,1,1
g2642.t1,1,1,1,1,0,0,1,1,0,1
g2643.t1,1,1,1,1,0,0,1,1,0,1
g2644.t1,0,0,0,1,0,1,1,1,1,1
g2645.t1,1,1,1,1,0,0,1,1,0,1
g2646.t1,0,0,0,1,0,1,1,1,1,1
g2647.t1,1,1,1,1,0,0,1,1,0,1
g2648.t1,1,1,1,0,0,0,1,1,1,1
g2649.t1,1,1,1,1,0,0,1,1,1,1
g2650.t1,1,1,1,1,0,0,1,1,0,1
g2651.t1,1,1,1,1,0,0,1,1,1,1
g2652.t1,1,1,1,1,0,0,1,1,0,1
g2653.t1,1,1,1,1,0,0,1,1,0,1
g2654.t1,0,0,0,1,0,1,1,1,0,1
g2655.t1,1,1,1,1,0,0,1,1,0,1
g2656.t1,1,1,1,1,0,0,1,1,1,1
g2657.t1,1,0,0,1,0,1,1,1,1,1
g2658.t1,1,1,1,1,0,0,1,1,1,1
g2659.t1,1,1,1,1,0,0,1,1,0,1
g2660.t1,1,1,1,1,0,0,1,1,0,1
g2661.t1,1,1,1,0,0,0,1,1,0,1
g2662.t1,1,1,1,0,0,1,1,1,0,1
g2663.t1,1,1,1,1,0,0,1,1,0,1
g2664.t1,1,1,1,1,0,0,1,1,0,1
g2665.t1,1,1,1,1,1,0,1,1,1,1
g2666.t1,1,1,0,1,0,0,1,1,0,1
g2667.t1,1,1,1,1,0,0,1,1,0,1
g2668.t1,0,0,0,1,0,1,1,1,1,1
g2669.t1,1,1,1,0,0,0,1,1,0,1
g2670.t1,0,0,0,1,0,1,1,1,0,1
g2671.t1,1,1,1,1,0,0,1,1,1,1
g2672.t1,1,1,1,1,0,0,1,1,0,1
g2673.t1,1,1,1,1,0,0,1,1,1,1
g2674.t1,1,1,1,0,0,0,1,1,1,1
g2675.t1,1,1,1,1,0,0,1,0,0,1
g2676.t1,1,1,1,1,0,0,1,1,0,1
g2677.t1,1,1,1,1,0,0,1,1,0,1
g2678.t1,1,1,1,1,0,1,1,1,0,1
g2679.t1,1,1,1,0,0,0,1,1,0,1
g2680.t1,1,1,1,1,0,1,1,1,0,1
g2681.t1,1,1,1,0,0,1,1,1,1,1
g2682.t1,1,1,1,1,0,0,1,1,1,1
g2683.t1,1,1,1,0,1,0,1,1,0,1
g2684.t1,1,1,1,1,0,0,1,1,0,1
g2685.t1,0,0,0,1,0,0,1,1,1,1
g2686.t1,1,1,0,1,0,1,1,1,1,1
g2687.t1,1,1,1,1,0,0,1,1,1,1
g2688.t1,1,1,1,1,1,0,1,1,0,1
g2689.t1,0,0,0,1,0,0,1,1,1,1
g2690.t1,1,1,1,1,0,1,1,1,0,1
g2691.t1,1,1,1,1,0,0,1,1,1,1
g2692.t1,1,1,1,1,0,0,1,1,0,1
g2693.t1,1,1,1,1,0,1,1,1,1,1
g2694.t1,1,1,1,1,0,0,1,1,1,1
g2695.t1,1,1,1,1,0,0,1,1,0,1
g2696.t1,1,1,1,1,0,0,1,1,1,1
g2697.t1,1,1,1,0,0,0,1,1,0,1
g2698.t1,1,1,1,1,0,0,1,1,0,1
g2699.t1,0,0,0,0,0,1,1,1,0,1
g2700.t1,1,1,1,1,0,0,1,1,0,1
g2701.t1,1,1,1,1,0,0,1,1,0,1
g2702.t1,1,1,1,1,0,0,1,1,0,1
g2703.t1,1,1,1,0,0,0,1,1,0,1
g2704.t1,1,1,1,1,0,0,1,1,0,1
g2705.t1,1,1,1,0,1,0,1,1,0,1
g2706.t1,1,1,1,1,0,0,1,1,0,1
g2707.t1,1,1,1,1,0,0,0,1,0,1
g2708.t1,1,1,1,1,0,0,1,1,0,1
g2709.t1,1,1,1,1,0,0,1,1,0,1
g2710.t1,1,1,1,0,0,0,1,1,0,1
g2711.t1,1,1,1,1,0,0,1,1,0,1
g2712.t1,0,0,0,1,0,0,1,1,1,1
g2713.t1,1,1,1,0,0,0,1,1,0,1
g2714.t1,0,0,0,1,0,0,1,1,1,1
g2715.t1,1,1,1,0,0,0,0,1,1,1
g2716.t1,1,1,1,1,0,0,1,1,0,1
g2717.t1,1,1,1,1,1,1,1,1,0,1
g2718.t1,0,0,0,1,0,0,1,1,1,1
g2719.t1,1,1,1,1,0,0,1,1,0,1
g2720.t1,1,1,1,1,0,0,1,1,1,1
g2721.t1,1,1,1,1,0,0,1,1,0,1
g2722.t1,0,0,0,1,0,0,1,1,0,1
g2723.t1,0,0,0,1,0,1,1,1,1,1
g2724.t1,1,1,1,1,0,0,1,1,0,1
g2725.t1,1,1,1,0,0,0,0,1,1,1
g2726.t1,1,1,0,1,0,0,1,1,1,1
g2727.t1,0,0,0,0,0,1,1,1,1,1
g2728.t1,1,1,1,1,0,0,1,1,0,1
g2729.t1,1,1,1,1,0,0,1,1,0,1
g2730.t1,1,1,1,1,0,0,1,1,1,1
g2731.t1,0,0,0,1,0,0,1,1,0,1
g2732.t1,1,1,1,1,0,0,1,1,0,1
g2733.t1,1,1,1,0,0,0,1,1,0,1
g2734.t1,1,1,1,1,0,1,1,1,0,1
g2735.t1,1,1,1,1,0,0,1,1,0,1
g2736.t1,1,1,1,0,0,1,1,1,0,1
g2737.t1,1,1,1,0,0,0,1,1,1,1
g2738.t1,1,1,1,1,0,0,1,1,1,1
g2739.t1,1,1,0,1,0,0,1,1,1,1
g2740.t1,1,1,1,1,0,0,1,1,0,1
g2741.t1,1,1,1,1,0,0,1,1,0,1
g2742.t1,1,1,1,0,0,0,1,1,0,1
g2743.t1,1,1,1,0,0,0,1,1,0,1
g2744.t1,1,1,1,1,0,0,1,1,0,1
g2745.t1,0,0,0,1,0,1,1,1,1,1
g2746.t1,1,0,0,1,0,0,1,1,1,1
g2747.t1,0,0,0,1,0,1,1,1,1,1
g2748.t1,1,1,1,1,1,0,1,0,0,1
g2749.t1,1,1,1,1,0,0,1,1,1,1
g2750.t1,1,1,1,1,0,0,1,1,0,1
g2751.t1,1,1,1,1,0,0,0,1,1,1
g2752.t1,1,1,1,1,0,0,1,1,0,1
g2753.t1,1,1,1,1,0,1,1,1,1,1
g2754.t1,1,1,1,1,0,0,1,1,1,1
g2755.t1,0,0,0,1,0,0,1,1,1,1
g2756.t1,1,1,1,1,1,0,1,1,0,1
g2757.t1,1,1,1,1,0,0,1,1,0,1
g2758.t1,1,1,1,0,0,0,1,1,0,1
g2759.t1,1,1,1,1,1,0,1,1,0,1
g2760.t1,1,1,1,1,0,0,1,1,1,1
g2761.t1,1,1,1,1,0,0,1,1,1,1
g2762.t1,1,1,1,1,0,0,1,1,0,1
g2763.t1,1,1,1,0,0,0,1,1,0,1
g2764.t1,0,0,0,1,0,0,1,1,1,1
g2765.t1,0,0,0,1,0,1,1,1,1,1
g2766.t1,1,1,1,0,0,0,1,1,1,1
g2767.t1,0,0,0,0,0,0,1,1,1,1
g2768.t1,1,1,1,0,0,0,1,1,0,1
g2769.t1,0,0,0,0,0,1,1,1,0,1
g2770.t1,1,1,1,1,0,0,1,1,0,1
g2771.t1,1,1,1,1,0,0,1,1,1,1
g2772.t1,1,1,1,1,0,0,1,1,0,1
g2773.t1,1,1,1,1,0,1,1,1,1,1
g2774.t1,1,1,1,1,0,0,1,1,1,1
g2775.t1,1,1,1,1,0,0,1,1,0,1
g2776.t1,0,0,0,1,0,0,1,1,1,1
g2777.t1,1,1,1,0,0,0,1,1,0,1
g2778.t1,1,1,1,1,0,0,1,1,0,1
g2779.t1,1,1,1,1,1,0,1,1,0,1
g2780.t1,1,1,1,1,0,1,1,1,0,1
g2781.t1,1,1,1,1,0,0,1,1,0,1
g2782.t1,1,1,1,1,0,1,1,1,1,1
g2783.t1,1,1,1,1,0,0,1,1,0,1
g2784.t1,1,1,1,0,0,1,1,1,0,1
g2785.t1,1,1,1,1,0,1,1,1,1,1
g2786.t1,1,1,1,1,0,1,1,1,1,1
g2787.t1,1,1,0,1,0,1,1,1,1,1
g2788.t1,1,1,1,1,0,0,1,1,0,1
g2789.t1,1,1,1,1,0,0,1,1,1,1
g2790.t1,1,1,1,1,0,0,1,1,1,1
g2791.t1,0,0,0,1,0,1,1,1,0,1
g2792.t1,0,0,0,1,1,1,1,1,0,1
g2793.t1,1,1,1,1,0,0,1,1,1,1
g2794.t1,1,1,1,1,0,0,1,1,1,1
g2795.t1,1,1,1,0,0,1,1,1,1,1
g2796.t1,1,1,1,1,0,0,1,1,0,1
g2797.t1,1,1,1,1,0,0,1,1,0,1
g2798.t1,1,1,1,1,0,0,1,1,0,1
g2799.t1,1,1,1,0,0,1,1,1,1,1
g2800.t1,1,1,1,1,0,0,1,1,0,1
g2801.t1,1,1,1,0,0,1,1,1,0,1
g2802.t1,1,1,1,0,0,0,1,1,0,1
g2803.t1,1,1,1,1,0,0,1,1,0,1
g2804.t1,1,1,1,1,0,0,1,1,0,1
g2805.t1,1,1,1,1,0,0,1,1,1,1
g2806.t1,1,1,1,1,0,0,1,1,0,1
g2807.t1,1,1,1,1,0,0,1,1,0,1
g2808.t1,1,1,1,1,0,1,1,1,1,1
g2809.t1,1,1,1,1,0,0,1,1,0,1
g2810.t1,1,1,1,1,0,0,1,1,1,1
g2811.t1,1,1,1,1,0,1,1,1,1,1
g2812.t1,1,1,1,1,0,0,1,1,0,1
g2813.t1,1,1,1,0,0,0,1,1,0,1
g2814.t1,1,1,1,1,1,0,1,1,0,1
g2815.t1,1,1,1,0,0,0,1,0,0,1
g2816.t1,1,1,1,0,0,0,1,1,0,1
g2817.t1,0,0,0,1,0,0,1,1,1,1
g2818.t1,1,1,1,1,1,0,1,1,0,1
g2819.t1,1,1,1,0,0,1,1,1,0,1
g2820.t1,1,1,1,1,0,0,1,1,1,1
g2821.t1,1,1,1,0,0,0,1,1,0,1
g2822.t1,1,1,1,0,0,0,1,1,1,1
g2823.t1,1,1,1,1,0,0,1,1,0,1
g2824.t1,1,1,1,1,0,0,1,1,0,1
g2825.t1,1,1,1,1,0,1,1,1,1,1
g2826.t1,1,1,1,1,0,0,1,1,0,1
g2827.t1,1,1,1,1,1,0,1,1,0,1
g2828.t1,1,1,1,1,1,0,1,1,0,1
g2829.t1,1,1,1,0,0,1,1,1,0,1
g2830.t1,0,0,0,1,0,0,1,0,0,1
g2831.t1,1,1,1,1,0,0,1,1,1,1
g2832.t1,1,1,1,1,0,0,1,1,1,1
g2833.t1,1,1,0,0,0,1,1,1,1,1
g2834.t1,1,1,1,1,1,1,1,1,0,1
g2835.t1,1,1,1,1,1,0,1,0,0,1
g2836.t1,1,1,1,1,0,0,1,1,1,1
g2837.t1,0,0,0,1,0,1,1,1,1,1
g2838.t1,1,1,0,1,0,1,1,1,1,1
g2839.t1,1,1,1,1,0,1,1,1,1,1
g2840.t1,1,1,1,0,0,0,1,1,0,1
g2841.t1,1,1,1,1,0,0,1,1,0,1
g2842.t1,1,1,1,0,0,0,1,1,0,1
g2843.t1,1,1,1,1,0,0,1,1,1,1
g2844.t1,1,1,1,1,1,0,1,0,0,1
g2845.t1,1,1,1,1,0,0,1,1,0,1
g2846.t1,1,1,1,1,0,0,1,1,0,1
g2847.t1,1,1,0,1,0,1,1,1,1,1
g2848.t1,1,1,1,1,0,0,1,1,0,1
g2849.t1,1,1,1,0,1,1,1,1,0,1
g2850.t1,1,1,1,1,1,0,1,1,0,1
g2851.t1,1,1,1,1,0,0,1,1,1,1
g2852.t1,1,1,1,1,0,0,1,1,1,1
g2853.t1,1,1,1,1,0,1,1,1,0,1
g2854.t1,1,1,1,1,0,0,1,1,0,1
g2855.t1,1,1,1,1,1,0,1,1,1,1
g2856.t1,1,0,0,1,0,0,1,1,1,1
g2857.t1,1,1,0,1,0,0,1,1,1,1
g2858.t1,1,1,1,1,0,0,1,1,0,1
g2859.t1,1,1,1,1,0,0,1,1,0,1
g2860.t1,1,1,1,1,1,0,1,1,0,1
g2861.t1,1,1,1,1,0,0,1,1,0,1
g2862.t1,1,1,1,1,0,0,1,1,0,1
g2863.t1,0,0,0,1,0,0,1,1,0,1
g2864.t1,1,1,1,1,0,0,1,1,0,1
g2865.t1,1,1,0,1,0,0,1,1,0,1
g2866.t1,1,1,1,1,0,0,1,1,0,1
g2867.t1,1,1,1,0,0,0,1,1,1,1
g2868.t1,1,0,0,1,0,1,1,1,1,1
g2869.t1,1,1,1,1,0,0,0,1,0,1
g2870.t1,1,1,1,1,1,0,1,1,0,1
g2871.t1,1,1,1,1,0,0,1,1,0,1
g2872.t1,1,1,1,1,0,1,1,1,1,1
g2873.t1,1,1,1,1,0,0,1,1,0,1
g2874.t1,0,0,0,1,0,0,1,1,1,1
g2875.t1,1,1,1,1,0,0,1,1,0,1
g2876.t1,1,1,1,1,1,0,1,1,0,1
g2877.t1,1,1,1,1,0,0,1,1,0,1
g2878.t1,1,1,1,1,0,0,1,1,0,1
g2879.t1,1,1,1,1,0,0,1,1,0,1
g2880.t1,0,0,0,1,0,1,1,1,1,1
g2881.t1,1,1,1,1,1,0,1,1,0,1
g2882.t1,1,1,1,1,0,0,1,1,1,1
g2883.t1,1,1,0,0,0,1,1,1,0,1
g2884.t1,1,1,1,0,0,0,1,0,1,1
g2885.t1,1,1,1,1,1,1,1,1,0,1
g2886.t1,1,1,1,1,0,0,1,1,1,1
g2887.t1,1,1,0,0,0,0,1,1,1,1
g2888.t1,1,1,1,1,0,0,1,1,0,1
g2889.t1,1,1,1,1,0,0,1,1,0,1
g2890.t1,1,1,1,0,0,0,1,1,0,1
g2891.t1,1,0,0,0,0,1,1,1,1,1
g2892.t1,1,1,1,1,0,0,1,1,0,1
g2893.t1,1,1,1,1,0,1,1,1,0,1
g2894.t1,1,1,1,1,0,0,1,1,0,1
g2895.t1,1,1,1,1,0,0,1,1,1,1
g2896.t1,1,1,1,1,0,1,1,0,0,1
g2897.t1,0,0,0,1,0,0,1,1,0,1
g2898.t1,1,1,1,1,0,0,1,1,0,1
g2899.t1,1,1,1,1,0,0,1,1,1,1
g2900.t1,1,1,1,1,0,0,1,1,0,1
g2901.t1,1,1,0,1,0,0,1,1,1,1
g2902.t1,1,1,1,1,0,0,1,1,0,1
g2903.t1,1,0,0,1,0,1,1,1,1,1
g2904.t1,1,1,1,0,0,0,1,1,1,1
g2905.t1,1,1,1,1,0,0,1,1,1,1
g2906.t1,0,0,0,1,1,0,1,1,0,1
g2907.t1,1,1,1,1,0,0,1,1,0,1
g2908.t1,1,1,1,1,0,0,1,1,0,1
g2909.t1,1,1,1,0,0,0,1,1,0,1
g2910.t1,1,1,1,1,0,0,1,1,0,1
g2911.t1,0,0,0,1,0,0,1,1,0,1
g2912.t1,1,1,1,1,0,0,1,1,0,1
g2913.t1,1,1,1,1,1,0,1,1,0,1
g2914.t1,0,0,0,0,0,0,1,1,0,1
g2915.t1,1,1,1,1,0,1,1,1,1,1
g2916.t1,1,1,1,0,0,1,1,1,0,1
g2917.t1,1,1,1,0,0,0,1,1,1,1
g2918.t1,1,1,1,1,0,0,1,1,0,1
g2919.t1,1,1,1,1,0,1,1,1,1,1
g2920.t1,1,1,1,1,0,1,1,1,0,1
g2921.t1,1,1,1,1,0,0,1,1,1,1
g2922.t1,1,1,1,1,0,0,1,1,1,1
g2923.t1,1,1,1,1,0,0,1,1,0,1
g2924.t1,1,1,1,1,0,0,1,1,0,1
g2925.t1,1,1,1,0,0,1,1,1,1,1
g2926.t1,1,1,1,1,0,0,1,1,0,1
g2927.t1,1,1,1,1,0,0,1,1,0,1
g2928.t1,1,1,1,1,0,0,1,1,0,1
g2929.t1,1,1,0,1,0,1,1,1,0,1
g2930.t1,1,1,1,1,0,0,1,0,0,1
g2931.t1,1,1,1,0,0,0,1,1,0,1
g2932.t1,1,1,1,1,0,0,1,1,1,1
g2933.t1,1,1,1,1,0,0,1,1,0,1
g2934.t1,1,1,1,0,1,0,1,1,0,1
g2935.t1,1,1,1,0,0,0,1,1,1,1
g2936.t1,1,1,1,0,0,0,1,1,1,1
g2937.t1,1,1,1,1,0,0,1,1,0,1
g2938.t1,1,1,1,0,0,0,1,1,0,1
g2939.t1,1,1,1,1,0,0,1,1,1,1
g2940.t1,1,1,0,1,0,1,1,1,1,1
g2941.t1,1,1,1,1,0,0,0,1,1,1
g2942.t1,1,1,1,1,0,0,1,1,1,1
g2943.t1,1,1,1,1,0,0,1,1,0,1
g2944.t1,1,1,1,0,1,0,1,1,0,1
g2945.t1,1,1,1,1,0,0,1,1,1,1
g2946.t1,1,1,1,1,0,0,1,1,0,1
g2947.t1,1,1,1,0,0,0,1,1,0,1
g2948.t1,1,1,1,1,0,1,1,1,1,1
g2949.t1,1,1,1,1,0,0,1,1,1,1
g2950.t1,0,0,0,1,0,1,1,1,1,1
g2951.t1,1,1,1,1,0,0,1,1,0,1
g2952.t1,0,0,0,1,0,1,1,1,1,1
g2953.t1,1,1,1,1,0,0,1,1,0,1
g2954.t1,1,1,1,1,0,0,1,1,1,1
g2955.t1,0,0,0,0,0,0,1,1,0,1
g2956.t1,1,1,1,1,0,0,1,1,1,1
g2957.t1,1,1,1,1,0,0,1,1,0,1
g2958.t1,1,1,1,1,0,0,1,1,0,1
g2959.t1,1,1,1,1,0,0,1,1,0,1
g2960.t1,1,1,1,0,0,0,1,1,0,1
g2961.t1,0,0,0,1,0,0,1,1,1,1
g2962.t1,1,1,1,0,0,0,1,1,1,1
g2963.t1,0,0,0,1,0,0,1,1,0,1
g2964.t1,1,1,1,1,1,0,1,1,1,1
g2965.t1,1,1,1,1,0,1,1,1,0,1
g2966.t1,1,1,1,1,0,0,1,1,0,1
g2967.t1,1,1,1,1,0,0,1,1,0,1
g2968.t1,1,1,1,1,1,0,1,1,0,1
g2969.t1,1,1,1,1,0,0,1,1,0,1
g2970.t1,0,0,0,1,0,0,1,1,1,1
g2971.t1,1,1,1,1,0,0,1,1,1,1
g2972.t1,1,1,1,1,0,0,1,1,1,1
g2973.t1,1,1,1,1,0,0,1,1,0,1
g2974.t1,1,1,1,1,1,0,1,1,0,1
g2975.t1,1,1,1,0,0,0,1,1,0,1
g2976.t1,0,0,0,0,0,0,1,1,0,1
g2977.t1,1,1,1,0,0,0,1,1,0,1
g2978.t1,1,1,1,0,0,0,1,1,0,1
g2979.t1,1,1,1,1,0,0,1,1,1,1
g2980.t1,1,1,1,0,0,0,1,1,0,1
g2981.t1,1,1,1,1,0,0,1,1,0,1
g2982.t1,0,0,0,1,0,0,1,1,1,1
g2983.t1,1,1,1,1,0,0,1,0,0,1
g2984.t1,1,1,1,0,0,1,1,1,0,1
g2985.t1,1,1,1,1,0,0,1,1,0,1
g2986.t1,1,1,1,1,0,1,1,1,0,1
g2987.t1,1,1,1,1,0,0,1,1,1,1
g2988.t1,0,0,0,1,0,0,1,1,0,1
g2989.t1,1,1,1,0,0,0,1,1,0,1
g2990.t1,0,0,0,1,0,0,1,1,1,1
g2991.t1,1,1,1,1,0,0,1,1,1,1
g2992.t1,0,0,0,1,0,0,1,1,1,1
g2993.t1,1,1,1,0,0,0,1,0,1,1
g2994.t1,0,0,0,0,1,1,1,1,0,1
g2995.t1,1,1,1,0,0,0,1,1,0,1
g2996.t1,1,1,1,1,1,0,1,1,0,1
g2997.t1,0,0,0,0,0,1,1,1,0,1
g2998.t1,1,1,1,1,1,0,1,0,0,1
g2999.t1,1,1,1,1,0,1,0,1,0,1
g3000.t1,1,1,1,0,0,0,1,1,1,1
g3001.t1,1,1,1,0,0,0,1,1,0,1
g3002.t1,1,1,1,0,0,0,1,1,1,1
g3003.t1,1,1,1,1,0,0,1,1,0,1
g3004.t1,0,0,0,0,0,0,1,1,1,1
g3005.t1,1,1,1,1,0,0,1,1,0,1
g3006.t1,1,1,1,1,0,0,1,1,1,1
g3007.t1,1,1,1,0,0,0,1,1,0,1
g3008.t1,1,1,1,0,1,0,1,1,1,1
g3009.t1,1,1,1,1,0,0,1,1,1,1
g3010.t1,1,1,1,1,0,0,1,1,0,1
g3011.t1,1,1,1,0,1,0,1,1,0,1
g3012.t1,1,1,1,0,1,0,1,1,0,1
g3013.t1,1,1,1,1,0,0,1,1,0,1
g3014.t1,1,1,1,1,0,1,1,1,0,1
g3015.t1,1,1,1,0,0,0,1,1,0,1
g3016.t1,1,1,1,0,0,0,1,1,0,1
